(Number of Powers   32768 )
(Number of Trafos   752.000 )
(Flux    517.90893600 )
(Average Poisson level      0.00400195 )
(Renormalization const  0.20076209E-02 )
(Background rate   10.000000     )
(Count rate per PCU   220.91411     )
(Count rate * VLE rate per PCU   18698.281     )
     386.250000 -0.30580661E-03 0.13478186E-03
     386.312500 0.16037952E-03 0.15178192E-03
     386.375000 0.22363127E-03 0.15408847E-03
     386.437500 -0.51470157E-04 0.14405655E-03
     386.500000 0.31276933E-04 0.14707401E-03
     386.562500 0.25255467E-04 0.14685445E-03
     386.625000 0.16956250E-03 0.15211677E-03
     386.687500 -0.41024246E-04 0.14443746E-03
     386.750000 -0.48522845E-04 0.14416403E-03
     386.812500 0.24602655E-03 0.15490514E-03
     386.875000 -0.89934319E-05 0.14560552E-03
     386.937500 0.16396536E-04 0.14653140E-03
     387.000000 -0.45073182E-04 0.14428982E-03
     387.062500 -0.12478944E-03 0.14138287E-03
     387.125000 -0.38966778E-03 0.13172376E-03
     387.187500 0.23732868E-04 0.14679892E-03
     387.250000 0.16612864E-03 0.15199155E-03
     387.312500 -0.13766116E-03 0.14091349E-03
     387.375000 -0.59063525E-04 0.14377965E-03
     387.437500 -0.28530658E-04 0.14489307E-03
     387.500000 0.77003722E-04 0.14874151E-03
     387.562500 0.29001484E-03 0.15650922E-03
     387.625000 0.16546187E-03 0.15196725E-03
     387.687500 -0.12732199E-05 0.14588704E-03
     387.750000 0.11447659E-03 0.15010801E-03
     387.812500 -0.64882042E-04 0.14356746E-03
     387.875000 0.24001896E-03 0.15468607E-03
     387.937500 -0.23459677E-03 0.13737861E-03
     388.000000 0.39175447E-05 0.14607633E-03
     388.062500 0.30926560E-04 0.14706126E-03
     388.125000 0.26629370E-03 0.15564421E-03
     388.187500 0.24208291E-03 0.15476134E-03
     388.250000 -0.45817967E-04 0.14426267E-03
     388.312500 -0.25607087E-03 0.13659552E-03
     388.375000 0.18893674E-04 0.14662245E-03
     388.437500 0.98901670E-04 0.14954004E-03
     388.500000 0.43279666E-04 0.14751173E-03
     388.562500 -0.48933769E-04 0.14414905E-03
     388.625000 -0.60259921E-04 0.14373603E-03
     388.687500 -0.11637996E-04 0.14550908E-03
     388.750000 -0.16530702E-03 0.13990534E-03
     388.812500 0.12537626E-04 0.14639068E-03
     388.875000 -0.33197055E-04 0.14472290E-03
     388.937500 0.32328561E-03 0.15772249E-03
     389.000000 0.66931883E-04 0.14837422E-03
     389.062500 -0.95519019E-04 0.14245024E-03
     389.125000 -0.12878668E-04 0.14546384E-03
     389.187500 -0.23099537E-03 0.13750994E-03
     389.250000 0.21493796E-03 0.15377147E-03
     389.312500 -0.23410303E-03 0.13739662E-03
     389.375000 0.21301089E-03 0.15370117E-03
     389.437500 -0.70354734E-04 0.14336790E-03
     389.500000 0.17124019E-03 0.15217796E-03
     389.562500 0.28575675E-03 0.15635394E-03
     389.625000 0.13909425E-03 0.15100572E-03
     389.687500 -0.21668145E-03 0.13803192E-03
     389.750000 0.10465748E-03 0.14974993E-03
     389.812500 -0.90937101E-05 0.14560185E-03
     389.875000 -0.20665508E-03 0.13839755E-03
     389.937500 0.11790543E-03 0.15023306E-03
     390.000000 -0.29178036E-03 0.13529335E-03
     390.062500 0.69723152E-04 0.14847604E-03
     390.125000 0.17587093E-03 0.15234684E-03
     390.187500 0.25790170E-03 0.15533819E-03
     390.250000 0.17920331E-04 0.14658697E-03
     390.312500 -0.23996294E-03 0.13718294E-03
     390.375000 -0.54327243E-05 0.14573538E-03
     390.437500 -0.15453467E-03 0.14029817E-03
     390.500000 -0.34456610E-03 0.13336846E-03
     390.562500 0.35177631E-03 0.15876145E-03
     390.625000 -0.55179007E-04 0.14392132E-03
     390.687500 -0.19706239E-03 0.13874736E-03
     390.750000 -0.29844037E-03 0.13505049E-03
     390.812500 0.14533854E-04 0.14646348E-03
     390.875000 0.74205273E-04 0.14863948E-03
     390.937500 0.20840600E-04 0.14669346E-03
     391.000000 -0.87978064E-04 0.14272524E-03
     391.062500 0.11475445E-03 0.15011815E-03
     391.125000 0.10919823E-03 0.14991553E-03
     391.187500 -0.60849383E-04 0.14371454E-03
     391.250000 -0.20641026E-03 0.13840647E-03
     391.312500 0.19220355E-04 0.14663438E-03
     391.375000 0.78451412E-05 0.14621958E-03
     391.437500 -0.97357050E-04 0.14238323E-03
     391.500000 0.11370620E-03 0.15007993E-03
     391.562500 -0.18714945E-03 0.13910886E-03
     391.625000 -0.19315034E-03 0.13889001E-03
     391.687500 -0.11720899E-03 0.14165931E-03
     391.750000 -0.24183065E-03 0.13711484E-03
     391.812500 0.21597448E-03 0.15380926E-03
     391.875000 0.99746016E-04 0.14957087E-03
     391.937500 0.13449295E-03 0.15083794E-03
     392.000000 0.51156876E-04 0.14779900E-03
     392.062500 -0.11864399E-04 0.14550085E-03
     392.125000 -0.95491254E-04 0.14245129E-03
     392.187500 0.12098581E-03 0.15034538E-03
     392.250000 -0.89554749E-04 0.14266776E-03
     392.312500 0.24093056E-05 0.14602135E-03
     392.375000 0.39010072E-04 0.14735606E-03
     392.437500 0.26649068E-05 0.14603067E-03
     392.500000 -0.21416086E-03 0.13812384E-03
     392.562500 0.24574820E-04 0.14682965E-03
     392.625000 0.16764262E-03 0.15204678E-03
     392.687500 0.16318516E-04 0.14652857E-03
     392.750000 -0.65978398E-04 0.14352750E-03
     392.812500 0.10046017E-03 0.14959689E-03
     392.875000 0.11723412E-03 0.15020859E-03
     392.937500 -0.11822541E-03 0.14162225E-03
     393.000000 -0.35142186E-03 0.13311845E-03
     393.062500 -0.11251004E-04 0.14552321E-03
     393.125000 -0.15018371E-03 0.14045686E-03
     393.187500 0.21289458E-03 0.15369696E-03
     393.250000 -0.21191621E-03 0.13820571E-03
     393.312500 0.23117055E-03 0.15436343E-03
     393.375000 0.16520915E-03 0.15195805E-03
     393.437500 -0.16202849E-03 0.14002492E-03
     393.500000 -0.49444254E-04 0.14413045E-03
     393.562500 0.11359491E-03 0.15007588E-03
     393.625000 0.17532382E-04 0.14657284E-03
     393.687500 -0.20758320E-03 0.13836373E-03
     393.750000 0.11424014E-03 0.15009940E-03
     393.812500 -0.17891827E-03 0.13940901E-03
     393.875000 0.11516442E-03 0.15013310E-03
     393.937500 -0.24271330E-03 0.13708265E-03
     394.000000 -0.14747908E-03 0.14055548E-03
     394.062500 -0.71667448E-04 0.14332005E-03
     394.125000 0.26635404E-03 0.15564643E-03
     394.187500 -0.66611661E-04 0.14350443E-03
     394.250000 -0.18285497E-03 0.13926547E-03
     394.312500 0.18493160E-03 0.15267724E-03
     394.375000 -0.32748628E-03 0.13399129E-03
     394.437500 0.86979351E-04 0.14910531E-03
     394.500000 0.10377700E-04 0.14631194E-03
     394.562500 0.49956892E-04 0.14775524E-03
     394.625000 -0.79220132E-04 0.14304463E-03
     394.687500 0.10623560E-03 0.14980750E-03
     394.750000 -0.73875475E-04 0.14323954E-03
     394.812500 0.46363155E-04 0.14762419E-03
     394.875000 -0.12645084E-04 0.14547237E-03
     394.937500 -0.40813880E-04 0.14444516E-03
     395.000000 -0.59592199E-04 0.14376038E-03
     395.062500 0.92502538E-04 0.14930671E-03
     395.125000 -0.31780216E-03 0.13434445E-03
     395.187500 0.18382783E-03 0.15263700E-03
     395.250000 0.58835925E-04 0.14807902E-03
     395.312500 0.14307762E-03 0.15115099E-03
     395.375000 -0.22672888E-04 0.14510671E-03
     395.437500 -0.28658937E-04 0.14488840E-03
     395.500000 0.21539674E-04 0.14671896E-03
     395.562500 -0.31787445E-03 0.13434180E-03
     395.625000 0.16293602E-03 0.15187517E-03
     395.687500 0.43051827E-04 0.14750345E-03
     395.750000 0.20088873E-04 0.14666608E-03
     395.812500 -0.10451245E-03 0.14212234E-03
     395.875000 -0.15395503E-03 0.14031935E-03
     395.937500 -0.81000479E-04 0.14297973E-03
     396.000000 -0.16762898E-03 0.13982071E-03
     396.062500 0.23357603E-04 0.14678529E-03
     396.125000 -0.11671741E-03 0.14167727E-03
     396.187500 -0.27948039E-03 0.13574191E-03
     396.250000 -0.84544678E-04 0.14285049E-03
     396.312500 -0.14255110E-03 0.14073520E-03
     396.375000 0.50635623E-04 0.14778000E-03
     396.437500 -0.22386653E-05 0.14585188E-03
     396.500000 0.14515546E-03 0.15122678E-03
     396.562500 0.13335902E-03 0.15079661E-03
     396.625000 -0.28886536E-04 0.14488013E-03
     396.687500 0.21332130E-03 0.15371255E-03
     396.750000 0.12051841E-03 0.15032837E-03
     396.812500 -0.78978410E-04 0.14305348E-03
     396.875000 0.11356547E-03 0.15007482E-03
     396.937500 -0.14853834E-03 0.14051689E-03
     397.000000 -0.18677754E-03 0.13912245E-03
     397.062500 0.20959834E-03 0.15357678E-03
     397.125000 -0.38078131E-04 0.14454496E-03
     397.187500 -0.55354674E-04 0.14391495E-03
     397.250000 -0.99877405E-04 0.14229136E-03
     397.312500 0.25222678E-03 0.15513129E-03
     397.375000 -0.20259155E-03 0.13854577E-03
     397.437500 0.77744917E-04 0.14876858E-03
     397.500000 0.13367852E-03 0.15080826E-03
     397.562500 0.10016412E-03 0.14958614E-03
     397.625000 -0.19994914E-03 0.13864212E-03
     397.687500 0.42678716E-04 0.14748985E-03
     397.750000 -0.12090803E-04 0.14549262E-03
     397.812500 0.12773220E-03 0.15059144E-03
     397.875000 -0.11520247E-04 0.14551342E-03
     397.937500 -0.12005435E-03 0.14155559E-03
     398.000000 -0.90075046E-04 0.14264883E-03
     398.062500 -0.24007878E-03 0.13717874E-03
     398.125000 -0.35132255E-03 0.13312210E-03
     398.187500 0.11199549E-04 0.14634193E-03
     398.250000 -0.17606717E-03 0.13951301E-03
     398.312500 -0.31120441E-03 0.13458506E-03
     398.375000 -0.27385980E-03 0.13594687E-03
     398.437500 0.13575444E-03 0.15088396E-03
     398.500000 -0.12311200E-03 0.14144409E-03
     398.562500 -0.10653045E-03 0.14204875E-03
     398.625000 -0.68758663E-06 0.14590845E-03
     398.687500 0.94148869E-04 0.14936677E-03
     398.750000 -0.92382634E-05 0.14559664E-03
     398.812500 -0.81036143E-06 0.14590396E-03
     398.875000 -0.51262898E-04 0.14406416E-03
     398.937500 0.18195940E-03 0.15256889E-03
     399.000000 -0.11956253E-03 0.14157352E-03
     399.062500 0.43042397E-03 0.16162948E-03
     399.125000 0.82213628E-04 0.14893153E-03
     399.187500 -0.61589621E-04 0.14368756E-03
     399.250000 0.19403537E-03 0.15300927E-03
     399.312500 0.17348101E-03 0.15225973E-03
     399.375000 0.68270914E-04 0.14842310E-03
     399.437500 0.14510687E-03 0.15122503E-03
     399.500000 -0.36494745E-04 0.14460270E-03
     399.562500 -0.11143163E-03 0.14187003E-03
     399.625000 0.14458848E-03 0.15120611E-03
     399.687500 -0.78829071E-04 0.14305892E-03
     399.750000 0.48242113E-04 0.14769274E-03
     399.812500 -0.10104675E-03 0.14224873E-03
     399.875000 -0.18657698E-04 0.14525314E-03
     399.937500 -0.39123272E-04 0.14450685E-03
     400.000000 0.44849650E-04 0.14756905E-03
     400.062500 -0.19922733E-03 0.13866847E-03
     400.125000 0.10750213E-03 0.14985376E-03
     400.187500 0.41963369E-04 0.14746378E-03
     400.250000 0.10228958E-03 0.14966367E-03
     400.312500 -0.25532607E-03 0.13662277E-03
     400.375000 -0.15746955E-03 0.14019123E-03
     400.437500 -0.10622005E-03 0.14206010E-03
     400.500000 0.21713067E-03 0.15385148E-03
     400.562500 0.84809610E-04 0.14902624E-03
     400.625000 0.28088453E-03 0.15617635E-03
     400.687500 0.10597474E-03 0.14979806E-03
     400.750000 0.86694075E-04 0.14909495E-03
     400.812500 0.13026164E-03 0.15068370E-03
     400.875000 -0.13746468E-03 0.14092072E-03
     400.937500 0.19131829E-03 0.15291020E-03
     401.000000 -0.46017569E-04 0.14425546E-03
     401.062500 0.17328068E-03 0.15225244E-03
     401.125000 -0.15227257E-03 0.14038074E-03
     401.187500 0.18208074E-03 0.15257335E-03
     401.250000 -0.16627893E-03 0.13986997E-03
     401.312500 -0.29153170E-03 0.13530247E-03
     401.375000 0.12124572E-03 0.15035491E-03
     401.437500 0.20780218E-03 0.15351131E-03
     401.500000 -0.39199618E-04 0.14450408E-03
     401.562500 -0.12389220E-03 0.14141567E-03
     401.625000 -0.35257663E-05 0.14580497E-03
     401.687500 0.73321913E-04 0.14860732E-03
     401.750000 0.77201403E-04 0.14874878E-03
     401.812500 -0.81772552E-04 0.14295161E-03
     401.875000 0.21298432E-04 0.14671021E-03
     401.937500 0.16464050E-03 0.15193736E-03
     402.000000 -0.17786285E-03 0.13944755E-03
     402.062500 -0.29166142E-03 0.13529774E-03
     402.125000 0.15869658E-03 0.15172061E-03
     402.187500 0.82170794E-04 0.14892999E-03
     402.250000 0.19003286E-04 0.14662654E-03
     402.312500 -0.12630246E-03 0.14132778E-03
     402.375000 -0.25921347E-03 0.13648102E-03
     402.437500 -0.58300070E-05 0.14572094E-03
     402.500000 0.78122335E-04 0.14878236E-03
     402.562500 -0.20346390E-04 0.14519159E-03
     402.625000 0.11920043E-03 0.15028032E-03
     402.687500 0.55131381E-05 0.14613458E-03
     402.750000 0.38470149E-04 0.14733641E-03
     402.812500 -0.25659977E-03 0.13657632E-03
     402.875000 0.66273249E-04 0.14835027E-03
     402.937500 0.29138788E-04 0.14699613E-03
     403.000000 0.37933100E-04 0.14731682E-03
     403.062500 -0.19120940E-03 0.13896085E-03
     403.125000 0.12944268E-03 0.15065384E-03
     403.187500 0.28108245E-04 0.14695854E-03
     403.250000 -0.20751929E-03 0.13836609E-03
     403.312500 0.10351541E-03 0.14970836E-03
     403.375000 0.79486977E-04 0.14883214E-03
     403.437500 -0.54221937E-05 0.14573583E-03
     403.500000 -0.21843620E-04 0.14513700E-03
     403.562500 0.37831865E-04 0.14731314E-03
     403.625000 0.14187308E-04 0.14645091E-03
     403.687500 0.25258673E-03 0.15514444E-03
     403.750000 0.23909491E-03 0.15465246E-03
     403.812500 -0.10279624E-03 0.14218499E-03
     403.875000 0.24990053E-04 0.14684486E-03
     403.937500 0.71666967E-04 0.14854700E-03
     404.000000 -0.25413759E-03 0.13666613E-03
     404.062500 0.12003975E-03 0.15031098E-03
     404.125000 0.15481780E-03 0.15157918E-03
     404.187500 0.65138127E-04 0.14830891E-03
     404.250000 0.50869923E-04 0.14778861E-03
     404.312500 0.10238220E-03 0.14966706E-03
     404.375000 0.78819976E-05 0.14622099E-03
     404.437500 -0.17990502E-03 0.13937312E-03
     404.500000 0.78384874E-04 0.14879198E-03
     404.562500 -0.17387494E-03 0.13959302E-03
     404.625000 -0.15657493E-04 0.14536260E-03
     404.687500 0.28691486E-04 0.14697984E-03
     404.750000 0.53909855E-04 0.14789947E-03
     404.812500 -0.23825009E-04 0.14506475E-03
     404.875000 -0.62285821E-04 0.14366224E-03
     404.937500 0.17727817E-03 0.15239825E-03
     405.000000 -0.11711948E-04 0.14550648E-03
     405.062500 0.11863346E-03 0.15025969E-03
     405.125000 -0.89960406E-04 0.14265307E-03
     405.187500 0.10902783E-03 0.14990941E-03
     405.250000 -0.99635203E-04 0.14230025E-03
     405.312500 0.16740928E-05 0.14599462E-03
     405.375000 0.17185214E-03 0.15220037E-03
     405.437500 0.14364936E-03 0.15117195E-03
     405.500000 0.10240805E-04 0.14630702E-03
     405.562500 0.23051982E-05 0.14601764E-03
     405.625000 -0.99753915E-05 0.14556982E-03
     405.687500 -0.58443427E-04 0.14380238E-03
     405.750000 0.36156096E-04 0.14725207E-03
     405.812500 0.80157813E-04 0.14885662E-03
     405.875000 0.82065730E-04 0.14892619E-03
     405.937500 0.27489010E-03 0.15595778E-03
     406.000000 -0.58737322E-04 0.14379165E-03
     406.062500 0.26465743E-04 0.14689867E-03
     406.125000 -0.76286458E-04 0.14315169E-03
     406.187500 0.13230910E-03 0.15075839E-03
     406.250000 0.17475519E-03 0.15230624E-03
     406.312500 0.11084959E-03 0.14997584E-03
     406.375000 -0.10034529E-03 0.14227435E-03
     406.437500 -0.21892562E-03 0.13795018E-03
     406.500000 0.54436376E-04 0.14791866E-03
     406.562500 -0.87584609E-04 0.14273968E-03
     406.625000 -0.30975312E-03 0.13463804E-03
     406.687500 -0.56156179E-04 0.14388576E-03
     406.750000 0.12709895E-03 0.15056840E-03
     406.812500 -0.18303326E-03 0.13925905E-03
     406.875000 0.38108526E-04 0.14732324E-03
     406.937500 0.48208607E-04 0.14769156E-03
     407.000000 -0.10664342E-03 0.14204469E-03
     407.062500 -0.43186090E-04 0.14435874E-03
     407.125000 0.39893905E-04 0.14738836E-03
     407.187500 -0.11151851E-03 0.14186691E-03
     407.250000 -0.15390501E-03 0.14032124E-03
     407.312500 0.28403767E-03 0.15629137E-03
     407.375000 0.10550686E-03 0.14978102E-03
     407.437500 0.11686819E-03 0.15019532E-03
     407.500000 0.21034550E-03 0.15360408E-03
     407.562500 0.33619228E-04 0.14715955E-03
     407.625000 0.14442335E-03 0.15120016E-03
     407.687500 0.90451744E-04 0.14923200E-03
     407.750000 -0.20002788E-03 0.13863931E-03
     407.812500 -0.13657103E-03 0.14095333E-03
     407.875000 -0.10393926E-03 0.14214330E-03
     407.937500 0.21751670E-03 0.15386559E-03
     408.000000 0.12535951E-04 0.14639071E-03
     408.062500 -0.14917830E-03 0.14049360E-03
     408.125000 -0.18911935E-03 0.13903710E-03
     408.187500 -0.16387824E-03 0.13995756E-03
     408.250000 -0.56354103E-04 0.14387855E-03
     408.312500 -0.10363484E-03 0.14215440E-03
     408.375000 -0.32218688E-03 0.13418462E-03
     408.437500 0.84482934E-04 0.14901435E-03
     408.500000 -0.25144898E-04 0.14501663E-03
     408.562500 -0.21009517E-03 0.13827218E-03
     408.625000 -0.47167054E-04 0.14421357E-03
     408.687500 -0.34965684E-04 0.14465851E-03
     408.750000 0.30856438E-04 0.14705879E-03
     408.812500 0.26012171E-03 0.15541924E-03
     408.875000 -0.47458556E-06 0.14591627E-03
     408.937500 0.12725402E-03 0.15057404E-03
     409.000000 0.80377271E-04 0.14886465E-03
     409.062500 0.18238468E-03 0.15258447E-03
     409.125000 -0.14996951E-04 0.14538670E-03
     409.187500 0.31334373E-04 0.14707624E-03
     409.250000 0.13976629E-03 0.15103033E-03
     409.312500 -0.14189175E-03 0.14075931E-03
     409.375000 0.11420329E-03 0.15009816E-03
     409.437500 -0.22723147E-04 0.14510495E-03
     409.500000 -0.31289860E-03 0.13452335E-03
     409.562500 -0.49170700E-04 0.14414050E-03
     409.625000 0.14698104E-03 0.15129343E-03
     409.687500 0.39593669E-03 0.16037190E-03
     409.750000 0.94822099E-04 0.14939139E-03
     409.812500 -0.10434181E-03 0.14212863E-03
     409.875000 0.37159596E-04 0.14728865E-03
     409.937500 0.23595494E-04 0.14679402E-03
     410.000000 -0.10421664E-03 0.14213318E-03
     410.062500 0.58540118E-04 0.14806831E-03
     410.125000 -0.11514886E-03 0.14173453E-03
     410.187500 -0.27177502E-04 0.14494252E-03
     410.250000 0.22934258E-03 0.15429684E-03
     410.312500 0.61686311E-04 0.14818304E-03
     410.375000 -0.26966608E-03 0.13609987E-03
     410.437500 -0.27344696E-03 0.13596201E-03
     410.500000 0.89165842E-04 0.14918513E-03
     410.562500 0.22309901E-03 0.15406916E-03
     410.625000 -0.20767748E-03 0.13836037E-03
     410.687500 -0.47249145E-04 0.14421059E-03
     410.750000 -0.13634223E-03 0.14096170E-03
     410.812500 -0.20475243E-03 0.13846702E-03
     410.875000 0.64267690E-04 0.14827719E-03
     410.937500 -0.85946893E-04 0.14279943E-03
     411.000000 0.12746871E-03 0.15058188E-03
     411.062500 -0.10136219E-03 0.14223727E-03
     411.125000 0.65107248E-04 0.14830779E-03
     411.187500 -0.15442244E-03 0.14030238E-03
     411.250000 -0.19065870E-03 0.13898098E-03
     411.312500 -0.16726735E-03 0.13983397E-03
     411.375000 -0.17061458E-03 0.13971189E-03
